ordo_id	ordo_name	omim_id	orphanet_link
1225	Baller-Gerold syndrome	218600	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1225
1226	Bamforth-Lazarus syndrome	241850	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1226
1227	Bangstad syndrome	210740	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1227
1182	Spastic ataxia with congenital miosis	108650	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1182
137893	Male infertility due to large-headed multiflagellar polyploid spermatozoa	243060	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=137893
1186	Infantile-onset spinocerebellar ataxia	271245	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1186
1185	Spinocerebellar ataxia-dysmorphism syndrome	271270	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1185
137898	Leukoencephalopathy with brain stem and spinal cord involvement-high lactate syndrome	611105	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=137898
1188	Ataxia-deafness-intellectual disability syndrome	208850	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1188
137902	Isolated optic nerve hypoplasia/aplasia	165550	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=137902
1187	Lethal ataxia with deafness and optic atrophy	301835	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1187
1190	Atelosteogenesis type I	108720	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1190
137908	Hypotonia with lactic acidemia and hyperammonemia	611719	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=137908
137914	Choanal atresia	608911	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=137914
1193	Atkin-Flaitz syndrome	300431	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1193
1200	Choanal atresia-hearing loss-cardiac defects-craniofacial dysmorphism syndrome	608572	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1200
1198	Colonic atresia	303650	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1198
1203	Duodenal atresia	223400	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1203
1208	Pulmonary atresia-intact ventricular septum syndrome	265150	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1208
141242	Paramedian nasal cleft	614687	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=141242
1453	Cleidorhizomelic syndrome	119650	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1453
1440	Ring chromosome 14 syndrome	616606	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1440
141258	Tessier number 4 facial cleft	600251	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=141258
1458	CODAS syndrome	600373	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1458
1454	Joubert syndrome with hepatic defect	216360	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1454
190	Coats disease	300216	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=190
1429	Benign hereditary chorea	118700	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1429
1426	Greenberg dysplasia	215140	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1426
1427	Otospondylomegaepiphyseal dysplasia	215150	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1427
1435	Xq21 microdeletion syndrome	303110	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1435
1436	X-linked skeletal dysplasia-intellectual disability syndrome	309620	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1436
1432	Autosomal dominant chorioretinopathy-microcephaly syndrome	156590	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1432
1484	Contractures-ectodermal dysplasia-cleft lip/palate syndrome	301815	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1484
141333	Biemond syndrome type 2	210350	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=141333
1490	Corneal dystrophy-perceptive deafness syndrome	217400	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1490
1487	Cooks syndrome	106995	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1487
1486	Lethal congenital contracture syndrome type 1	253310	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1486
141276	Tessier number 7 facial cleft	613545	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=141276
1471	Coloboma of macula-brachydactyly type B syndrome	120400	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1471
1408	Hair defect-photosensitivity-intellectual disability syndrome	234030	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1408
1409	Woolly hair-hypotrichosis-everted lower lip-outstanding ears syndrome	278200	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1409
1412	Tarsal-carpal coalition syndrome	186570	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1412
141103	Nasal dermoid cyst	600679	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=141103
1416	Familial calcium pyrophosphate deposition	118600	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1416
1394	Cerebrofaciothoracic dysplasia	213980	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1394
1399	Richards-Rundle syndrome	245100	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1399
1401	CHAND syndrome	214350	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1401
141152	Isolated congenital hypoglossia/aglossia	612776	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=141152
174	Metaphyseal chondrodysplasia, Schmid type	156500	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=174
1425	Desbuquois syndrome	251450	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1425
141127	Congenital tracheal stenosis	603569	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=141127
141145	Hemifacial hyperplasia	133900	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=141145
141148	Hemifacial myohyperplasia	606773	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=141148
156728	Spondyloepimetaphyseal dysplasia, matrilin-3 type	608728	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=156728
1375	Cataract-hypertrichosis-intellectual disability syndrome	211770	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1375
1373	Cataract-aberrant oral frenula-growth delay syndrome	115645	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1373
1368	Cataract-ataxia-deafness syndrome	212710	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1368
1366	Autosomal recessive palmoplantar keratoderma and congenital alopecia	212360	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1366
1361	Carnosinase deficiency	212200	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1361
1393	Cerebrocostomandibular syndrome	117650	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1393
157820	Cold-induced sweating syndrome	272430	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=157820
1389	Cortical blindness-intellectual disability-polydactyly syndrome	218010	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1389
1388	Catel-Manzke syndrome	616145	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1388
157801	Mesoaxial synostotic syndactyly with phalangeal reduction	609432	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=157801
1387	Cataract-intellectual disability-hypogonadism syndrome	212720	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1387
157794	Hereditary mixed polyposis syndrome	601228	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=157794
157788	Hypospadias-hypertelorism-coloboma and deafness syndrome	603463	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=157788
1380	Cataract-nephropathy-encephalopathy syndrome	218900	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1380
156731	Dyssegmental dysplasia, Rolland-Desbuquois type	224400	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=156731
157215	Hereditary hypophosphatemic rickets with hypercalciuria	241530	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=157215
1326	Camptodactyly syndrome, Guadalajara type 2	211920	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1326
1327	Camptodactyly syndrome, Guadalajara type 1	211910	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1327
1328	Camurati-Engelmann disease	131300	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1328
1321	Camptodactyly-fibrous tissue hyperplasia-skeletal dysplasia syndrome	211930	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1321
1323	Camptodactyly-joint contractures-facial skeletal defects syndrome	602612	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1323
1317	CAMFAK syndrome	212540	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1317
1318	Campomelia, Cumming type	211890	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1318
1319	Camptobrachydactyly	114150	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1319
1307	Distal limb deficiencies-micrognathia syndrome	246560	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1307
1313	Infantile choroidocerebral calcification syndrome	215480	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1313
1355	Congenital heart defect-round face-developmental delay syndrome	270460	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1355
1352	Atrioventricular defect-blepharophimosis-radial and anal defect syndrome	600123	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1352
1342	Heart-hand syndrome type 3	140450	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1342
1338	Heart defect-tongue hamartoma-polysyndactyly syndrome	217085	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1338
1340	Cardiofaciocutaneous syndrome	115150	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1340
2856	Persistent MÃ¼llerian duct syndrome	261550	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2856
1336	Hyperkeratosis-hyperpigmentation syndrome	144190	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1336
1335	Pentalogy of Cantrell	313850	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1335
1683	Distichiasis-congenital heart defects-peripheral vascular anomalies syndrome	126320	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1683
1682	Arterial dissection-lentiginosis syndrome	600459	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1682
1678	Dincsoy-Salih-Patel syndrome	601016	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1678
1756	Caudal duplication	607864	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1756
1767	Familial progressive vestibulocochlear dysfunction	193005	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1767
1765	Dyschondrosteosis-nephritis syndrome	127350	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1765
1766	Dysequilibrium syndrome	224050	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1766
1777	Temtamy syndrome	218340	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1777
1780	Thakker-Donnai syndrome	227255	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1780
1784	Acrofrontofacionasal dysostosis	201180	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1784
1782	Dysosteosclerosis	224300	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1782
1790	Hypomandibular faciocranial dysostosis	241310	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1790
1786	Acrofacial dysostosis, Catania type	101805	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1786
1788	Acrofacial dysostosis, RodrÃ­guez type	201170	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1788
859	Transcobalamin deficiency	275350	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=859
1573	Hypotrichosis with juvenile macular degeneration	601553	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1573
726	Alpers-Huttenlocher syndrome	203700	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=726
139450	Microtia-eye coloboma-imperforation of the nasolacrimal duct syndrome	611863	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=139450
139455	Autosomal recessive bestrophinopathy	611809	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=139455
1574	Retinal degeneration-nanophthalmos-glaucoma syndrome	267760	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1574
139466	SERKAL syndrome	611812	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=139466
1596	Distal monosomy 15q	612626	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1596
139471	Microphthalmia with brain and digit anomalies	607932	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=139471
1606	1p36 deletion syndrome	607872	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1606
139480	Autosomal recessive spastic paraplegia type 39	612020	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=139480
1647	Oculocerebrocutaneous syndrome	164180	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1647
139485	Autosomal recessive ataxia due to ubiquinone deficiency	612016	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=139485
139491	Hemochromatosis type 4	606069	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=139491
139507	African iron overload	601195	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=139507
139515	Charcot-Marie-Tooth disease type 4J	611228	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=139515
1657	Dermatoosteolysis, Kirghizian type	221810	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1657
1658	Absence of fingerprints-congenital milia syndrome	129200	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1658
139518	Distal hereditary motor neuropathy type 1	182960	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=139518
1659	Dermatoleukodystrophy	221790	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1659
139547	Distal spinal muscular atrophy type 3	607088	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=139547
1660	Dermoodontodysplasia	125640	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1660
139557	X-linked distal spinal muscular atrophy type 3	300489	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=139557
1661	X-linked corneal dermoid	304730	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1661
1662	Restrictive dermopathy	275210	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1662
139552	Distal hereditary motor neuropathy, Jerash type	605726	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=139552
139564	Hereditary sensory and autonomic neuropathy type 1B	608088	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=139564
139583	X-linked hereditary sensory and autonomic neuropathy with deafness	300614	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=139583
1667	Wolcott-Rallison syndrome	226980	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1667
139578	Mutilating hereditary sensory neuropathy with spastic paraplegia	256840	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=139578
1671	Split cord malformation type I	222500	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1671
1674	Digitorenocerebral syndrome	222760	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1674
140917	Stapes ankylosis with broad thumbs and toes	184460	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=140917
1547	Cryptomicrotia-brachydactyly-excess fingertip arch syndrome	123560	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1547
140922	Titin-related  limb-girdle muscular dystrophy R10	608807	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=140922
1545	Crisponi syndrome	601378	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1545
140905	Hyperlipidemia due to hepatic triacylglycerol lipase deficiency	614025	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=140905
1540	Jackson-Weiss syndrome	123150	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1540
140908	Brachydactyly type B2	611377	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=140908
1533	Craniosynostosis-fibular aplasia syndrome	218550	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1533
1532	GÃ³mez-LÃ³pez-HernÃ¡ndez syndrome	601853	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1532
140952	Syndactyly-telecanthus-anogenital and renal malformations syndrome	300707	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=140952
140944	CLOVES syndrome	612918	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=140944
1555	Cutis gyrata-acanthosis nigricans-craniosynostosis syndrome	123790	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1555
140936	Lelis syndrome	608290	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=140936
140941	Short stature due to primary acid-labile subunit deficiency	615961	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=140941
1553	Curry-Jones syndrome	601707	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1553
1566	Dandy-Walker malformation-postaxial polydactyly syndrome	220220	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1566
140976	RHYNS syndrome	602152	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=140976
1563	Dahlberg-Borer-Newcomer syndrome	247410	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1563
140966	Palmoplantar keratoderma, Nagashima type	615598	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=140966
1562	Dacryocystitis-osteopoikilosis syndrome	166705	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1562
140963	Bilateral microtia-deafness-cleft palate syndrome	612290	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=140963
1557	Cutis verticis gyrata-intellectual disability syndrome	219300	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1557
382	Guanidinoacetate methyltransferase deficiency	612736	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=382
742	Prolidase deficiency	170100	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=742
141022	Second branchial cleft anomaly	113600	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=141022
1979	Lipodystrophy due to peptidic growth factors deficiency	233805	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1979
1571	Knobloch syndrome	267750	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1571
141007	Orofaciodigital syndrome type 9	258865	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=141007
1551	Familial benign copper deficiency	121270	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1551
141000	Orofaciodigital syndrome type 11	612913	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=141000
1569	De Sanctis-Cacchione syndrome	278800	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1569
1497	X-linked complicated corpus callosum dysgenesis	304100	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1497
140436	Primary intraosseous venous malformation	606893	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=140436
1493	Vici syndrome	242840	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1493
1509	Coxopodopatellar syndrome	147891	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1509
1512	Crane-Heise syndrome	218090	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1512
1508	Coxoauricular syndrome	122780	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1508
1507	Autosomal recessive Robinow syndrome	618529	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=1507
